0.18351951,0.08602537,0.15637140,0.14196531,0.11087413
-0.01065044,-0.03945936,0.00703303,0.12947518,0.25761110
0.08708140,0.16776590,-0.17216891,0.14228991,0.07349195
0.17263050,0.03927954,-0.29351655,0.02363355,0.03452642
0.08562833,-0.01049955,0.25605440,-0.16927831,0.10137373
-0.04501683,-0.08984880,-0.05589708,0.08196162,0.18253659
0.14360170,-0.07745080,0.05413199,0.07221086,0.28057972
0.03813603,-0.06509183,-0.07160427,-0.14287469,0.20365313
0.04151769,-0.04350553,0.00489691,-0.05278645,0.24221404
0.21245675,0.05420475,-0.33535725,0.09633257,0.04459355
0.13997841,0.01253336,-0.15857467,0.00536623,0.11344749
0.12321965,-0.02757831,-0.02505059,-0.06493619,0.29203439
0.00510260,-0.04306041,-0.05201769,-0.13628013,0.15887122
0.16760765,-0.03027754,-0.18221317,-0.02188110,0.17316501
-0.09200489,-0.04675715,-0.38639593,0.18619977,0.16657589
0.02878752,-0.07805306,0.04097025,-0.05308429,0.20983928
-0.07814986,-0.04901878,0.08571643,0.20467107,0.10414703
